input_text,target_text
"""学校安排了本学期的第五周检查，以评估教学与学习情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""5"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""公司近期事务需商讨，下个月第一周周天开会，望大家提前做好安排。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程学习告一段落，为检验成果，下个月第二周周四考试。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程安排紧凑，学习进度按计划推进，下学期的第9周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""近期学习计划安排紧凑，原本预计后天上课，需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""公司卫生状况检查安排提上日程，本月第三个星期星期三检查。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""工作事务繁多，身体有些吃不消，明天请假处理个人事务。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""公司近期事务安排，原本计划下个月第二周星期三开会。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人特殊情况，需向老师申请下学期的第十二周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校教学安排有序，下学期课程即将结束，最后一周安排进行考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司安排常规身体检查，上个月第三个星期周日检查，确保员工健康状况。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程接近尾声，学习氛围紧张，上学期的最后一周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""学校教学常规安排，本学期的第8周检查各项教学工作落实情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""学校组织教学成果验收，本学期的最后一周检查即将展开。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""因身体不适需处理，上学期的第12周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""因家中突发状况，上个月第一周周天请假，望领导批准此次申请。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在校园里，同学们都很期待，今天上课会有什么新知识。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""校园里学习氛围正浓，上学期的第二周上课，大家都认真听讲。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""2"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司近期业务讨论需集合大家意见，明天开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，本月第三个星期星期六请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学生课程安排紧凑，即便休息日也得学习，上个月第一周周日上课。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人特殊情况，需在本学期的最后一周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""为应对知识考核，学校安排了考试，下个月第二周星期四考试。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排对设备运行状况进行检查，今天检查正式开始。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学校工作安排紧凑，上学期的第九周开会，商讨教学计划相关事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""因家中突发状况需处理，本月第二周周二请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""项目推进遇问题需商议，明天开会，各部门负责人务必参加。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""学校教学安排工作会议，本学期的第七周开会，各部门做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""7"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""同学们，老师刚接到通知，下个月第二个星期星期三考试，请大家提前做好准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校课程安排里，上学期的第八周上课，同学们需做好学习准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司近期工作推进需统筹安排，下个月第二个星期周天开会共同商讨相关事宜。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""部门工作安排进度到关键阶段，下个月第三个星期周四开会商议后续事宜。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中突发状况，需向学校申请上学期的第10周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""10"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""在校园里，同学们都很期待知识的汲取，昨天上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""身体有些不适去医院，前天检查，结果还得等段时间才出。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""考虑到教学进度安排，本月第三周周天上课。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校安排了考试日程，其中上个月第三周周四考试，同学们都认真备考。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学安排确定，下学期的第五周正式开启课程学习。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""5"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""在学校教学安排里，下学期的第14周开会，需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""14"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""工作繁忙身体不适，所以昨天请假，希望领导批准。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""临近学习检测，同学们都在紧张备考，后天考试可不能掉以轻心。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""公司安排了本月的例行设备维护，周日会进行全面检查。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""none"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""收到课程通知，后天任课老师将正常授课，同学们按时去上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""班里组织了一场重要测试，昨天考试，大家都很紧张。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""在教学安排推进中，本学期的第12周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""最近学业繁忙，昨天考试，不知结果如何，心里有些忐忑。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""在学校学期工作安排里，迎来了上学期的最后一周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""因个人突发状况，需在本学期对应上学期第2周的时间请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""2"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""学校组织了教学常规相关的上学期的第九周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""学校组织本学期最后一周检查，确保各项工作达标收尾。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""在忙碌的学习生活中，今天上课的时光充实又有收获。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""公司内部事务安排，上个月第三周星期六开会，确保工作有序推进。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司近期事务繁多，安排今天开会商讨业务进展与后续计划。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""根据教学安排，各科目需完成阶段性考核，本学期的第12周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""近期课程安排紧凑，明天上课，大家提前做好准备以便高效学习。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""上级部门安排了一项重要检查，下个月第一周星期一检查，大家要提前准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""课程安排有变，原本的课程调整为下个月第一个星期周一上课。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排了一项重要事务，今天检查相关工作的完成情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""为推进工作开展，经讨论决定本学期的第一周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""学校安排了一场重要考试，其中上个月第一个星期星期三考试。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""教学任务安排里，下学期的第六周检查各项学习成果的落实情况。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""6"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""在课程安排中，为完成学业进度，后天上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""因个人事务需处理，特申请上学期的第14周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""14"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""在校园学习氛围中，前天上课，知识的碰撞让人收获满满。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""在这充满知识氛围的校园里，今天上课的体验格外令人期待。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""公司安排重要事宜讨论，下学期的第1周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校教学安排有规律，本学期的第12周考试，同学们需认真备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""根据工作安排，本学期的第四周开会，相关人员届时参加。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""4"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""公司近期工作安排需推进，上个月第二周星期四开会讨论相关事宜。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中有事需处理，本月第一个星期星期日请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""1"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司近期事务待商议，明天开会，各部门相关人员准时参加。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""公司安排了重要项目进度情况检查，下个月第二周周二检查。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排了项目进度相关事宜，上个月第一周星期五检查。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""5"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在紧张的备考后迎来检测，前天考试，结果令人期待。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""老师通知了课程安排，下学期的第9周考试，大家要提前准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校教学安排紧凑，明确规定下学期的第一周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司工作安排调整，需在正常工作日进行沟通，本月第二周星期二开会。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""根据课程安排，在学校教学周期里，上学期的第十四周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""14"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司有定期会议安排，上个月第一个星期周一开会，交流项目进展情况。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""1"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因身体突发不适需去医院检查，今天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""身体突然不适，实在无法坚持工作，所以今天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""公司组织重要会议，上学期的第11周开会，望相关人员知悉。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""11"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司近期工作安排紧凑，下个月第二周周六开会，望大家提前做好准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司近期业务讨论频繁，昨天开会聚焦项目进度与人员安排。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学校组织教学成果验收，安排在本学期的最后一周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""公司业务推进需沟通协调，今天开会共同商讨下一步计划。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""因工作安排需商讨重要事宜，下学期的第八周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校课程安排有变动，原本周末的课调整为本月第二周星期二上课。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在学校组织的一场重要测试中，昨天考试，大家都认真作答。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""公司近期业务讨论会上，前天开会，大家积极交流了项目进展。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-2"",\n  ""term"": ""none""\n}']"
"""校园里学习氛围浓厚，今天上课，大家都全神贯注汲取知识。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""因个人有事需处理，向领导申请本月第二周周六请假。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因身体不适去医院，昨天检查，结果还没出来，心里有点忐忑。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""学习计划安排紧凑，上学期的第4周考试，大家都在紧张备考。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""4"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""公司近期业务讨论，上个月第二周周四开会，共同规划后续工作方向。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因个人特殊情况，下学期的最后一周请假，望批准。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""在那间熟悉的教室，大家认真听讲、积极互动，昨天上课的场景历历在目。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""-1"",\n  ""term"": ""none""\n}']"
"""课程学习接近尾声，根据安排，下学期的第十一周考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""11"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""公司工作安排有变动，本月第二个星期周日开会，望大家提前做好准备。 ""","['{\n  ""month"": ""0"",\n  ""week"": ""2"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排了重要工作检查，下个月第三个星期周四检查各部门业务落实情况。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""4"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""公司安排了重要项目相关检查，下个月第三个星期周二检查，大家要提前做好准备。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""2"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在校园课程安排里，上学期的第八周上课，同学们都认真投入学习。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""单位安排了全面的身体项目，今天检查，大家别错过。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""0"",\n  ""term"": ""none""\n}']"
"""学生们在忙碌准备考试的氛围中，迎来了下学期的最后一周上课。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""为了顺利升学，大家都在紧张备考，下个月第二周周天考试。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""在制定工作安排时，确定下学期的第3周开会。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""3"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校组织了一场重要考试，上个月第一个星期星期六考试，同学们都认真作答。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""1"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""因家中突发状况需处理，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""学校教学安排有序，下学期的最后一周考试，同学们需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""根据教学安排，学生下学期学业即将结束，最后一周进行考试。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""老师通知了课程安排，后天上课，大家提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""公司近期工作安排需沟通，下个月第三周星期六开会，望各位准时参加。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""3"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""根据工作安排，学校决定下学期的第八周开会商讨教学计划事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""因个人特殊情况，需向老师申请上学期的第十三周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""13"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""课程学习接近尾声，下学期的最后一周将对各项学习成果进行检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""-1"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校教学安排里，本学期的第2周上课，大家需提前做好准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""2"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""因课程安排调整，原本休息的下个月第二个星期周六改为上课。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""2"",\n  ""weekday"": ""6"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校教学安排在本学期第九周开启正常上课模式。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""医院通知进行定期身体检查，安排在上个月第三周周日检查。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""3"",\n  ""weekday"": ""7"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""学校安排了课程考核，上个月第二个星期周三考试，不少同学为此认真备考。 ""","['{\n  ""month"": ""-1"",\n  ""week"": ""2"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
"""工作任务已提前安排好，跟同事也打好招呼，后天请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""学习已准备充分，信心满满，明天考试定能发挥出色。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""1"",\n  ""term"": ""none""\n}']"
"""学校教学安排紧凑，学生们都在为上学期的第十二周考试做准备。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""12"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""-1""\n}']"
"""因个人原因需向老师申请，本学期的第8周请假。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""8"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""公司业务推进需讨论，后天开会共同商议解决方案。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""none"",\n  ""weekday"": ""none"",\n  ""day"": ""2"",\n  ""term"": ""none""\n}']"
"""学校规定课程学习成果资料，下学期的第9周检查。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""9"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""1""\n}']"
"""学校工作安排，本学期的第13周开会，商讨教学计划相关事宜。 ""","['{\n  ""month"": ""none"",\n  ""week"": ""13"",\n  ""weekday"": ""none"",\n  ""day"": ""none"",\n  ""term"": ""0""\n}']"
"""因家中有事需处理，和领导提前沟通后，申请下个月第一周周三请假。 ""","['{\n  ""month"": ""1"",\n  ""week"": ""1"",\n  ""weekday"": ""3"",\n  ""day"": ""none"",\n  ""term"": ""none""\n}']"
