input_text,target_text
"""校园学习接近尾声，同学们紧张备考，本学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""近期学习紧张，老师宣布下个月第三周周天考试，大家都在认真备考。""","['{""month"":""1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校安排了本学期的第五周检查，以评估教学与学习情况。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司近期事务需商讨，下个月第三周周天开会，望大家提前做好安排。""","['{""month"":""1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校课程学习告一段落，为检验成果，下个月第三周周四考试。""","['{""month"":""1"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学校课程安排紧凑，学习进度按计划推进，下学期的第9周考试。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""近期学习计划安排紧凑，原本预计后天上课，需提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司卫生状况检查安排提上日程，本月第二周星期三检查。""","['{""month"":""0"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""工作事务繁多，身体有些吃不消，明天请假处理个人事务。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司近期事务安排，原本计划下个月第一周星期三开会。""","['{""month"":""1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需向老师申请下学期的第十二周请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排有序，下学期课程即将结束，最后一周安排进行考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司安排常规身体检查，上个月第二周周日检查，确保员工健康状况。""","['{""month"":""-1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校课程接近尾声，学习氛围紧张，上学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校教学常规安排，本学期的第8周检查各项教学工作落实情况。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校组织教学成果验收，本学期的最后一周检查即将展开。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因身体不适需处理，上学期的第12周请假。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况，上个月第三周周天请假，望领导批准此次申请。""","['{""month"":""-1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在校园里，同学们都很期待，今天上课会有什么新知识。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""校园里学习氛围正浓，上学期的第二周上课，大家都认真听讲。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司近期业务讨论需集合大家意见，明天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因家中有事需处理，本月第三个星期星期六请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学生课程安排紧凑，即便休息日也得学习，上个月第三周周日上课。""","['{""month"":""-1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""为应对知识考核，学校安排了考试，下个月第一个星期星期四考试。""","['{""month"":""1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""公司安排对设备运行状况进行检查，今天检查正式开始。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校工作安排紧凑，上学期的第九周开会，商讨教学计划相关事宜。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因家中突发状况需处理，本月第一周周二请假。""","['{""month"":""0"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""项目推进遇问题需商议，明天开会，各部门负责人务必参加。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学校教学安排工作会议，本学期的第七周开会，各部门做好准备。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""同学们，老师刚接到通知，下个月第三周星期三考试，请大家提前做好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""学校课程安排里，上学期的第八周上课，同学们需做好学习准备。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司近期工作推进需统筹安排，下个月第三周周天开会共同商讨相关事宜。""","['{""month"":""1"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""部门工作安排进度到关键阶段，下个月第二个星期周四开会商议后续事宜。""","['{""month"":""1"",""week"":""2"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况，需向学校申请上学期的第10周请假。""","['{""month"":""none"",""week"":""10"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在校园里，同学们都很期待知识的汲取，昨天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""身体有些不适去医院，前天检查，结果还得等段时间才出。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""考虑到教学进度安排，本月第二个星期周天上课。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校安排了考试日程，其中上个月第二个星期周四考试，同学们都认真备考。""","['{""month"":""-1"",""week"":""2"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学校教学安排确定，下学期的第五周正式开启课程学习。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在学校教学安排里，下学期的第14周开会，需提前做好准备。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""工作繁忙身体不适，所以昨天请假，希望领导批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""临近学习检测，同学们都在紧张备考，后天考试可不能掉以轻心。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司安排了本月的例行设备维护，周日会进行全面检查。""","['{""month"":""0"",""week"":""none"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""收到课程通知，后天任课老师将正常授课，同学们按时去上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""班里组织了一场重要测试，昨天考试，大家都很紧张。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在教学安排推进中，本学期的第12周开会。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""最近学业繁忙，昨天考试，不知结果如何，心里有些忐忑。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""在学校学期工作安排里，迎来了上学期的最后一周检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因个人突发状况，需在本学期对应上学期第2周的时间请假。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织了教学常规相关的上学期的第九周检查。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织本学期最后一周检查，确保各项工作达标收尾。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""在忙碌的学习生活中，今天上课的时光充实又有收获。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司内部事务安排，上个月第三周星期六开会，确保工作有序推进。""","['{""month"":""-1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""公司近期事务繁多，安排今天开会商讨业务进展与后续计划。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""根据教学安排，各科目需完成阶段性考核，本学期的第12周考试。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""近期课程安排紧凑，明天上课，大家提前做好准备以便高效学习。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""上级部门安排了一项重要检查，下个月第一周星期一检查，大家要提前准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""课程安排有变，原本的课程调整为下个月第一周周一上课。""","['{""month"":""1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""公司安排了一项重要事务，今天检查相关工作的完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""为推进工作开展，经讨论决定本学期的第一周开会。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校安排了一场重要考试，其中上个月第二周星期三考试。""","['{""month"":""-1"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""教学任务安排里，下学期的第六周检查各项学习成果的落实情况。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在课程安排中，为完成学业进度，后天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因个人事务需处理，特申请上学期的第14周请假。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""在校园学习氛围中，前天上课，知识的碰撞让人收获满满。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在这充满知识氛围的校园里，今天上课的体验格外令人期待。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司安排重要事宜讨论，下学期的第1周开会。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排有规律，本学期的第12周考试，同学们需认真备考。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""根据工作安排，本学期的第四周开会，相关人员届时参加。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司近期工作安排需推进，上个月第一周星期四开会讨论相关事宜。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，本月第一周星期日请假。""","['{""month"":""0"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""公司近期事务待商议，明天开会，各部门相关人员准时参加。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""公司安排了重要项目进度情况检查，下个月第三个星期周二检查。""","['{""month"":""1"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""公司安排了项目进度相关事宜，上个月第一个星期星期五检查。""","['{""month"":""-1"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""在紧张的备考后迎来检测，前天考试，结果令人期待。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""老师通知了课程安排，下学期的第9周考试，大家要提前准备。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排紧凑，明确规定下学期的第一周考试。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司工作安排调整，需在正常工作日进行沟通，本月第二个星期星期二开会。""","['{""month"":""0"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""根据课程安排，在学校教学周期里，上学期的第十四周考试。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司有定期会议安排，上个月第一个星期周一开会，交流项目进展情况。""","['{""month"":""-1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""因身体突发不适需去医院检查，今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""身体突然不适，实在无法坚持工作，所以今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司组织重要会议，上学期的第11周开会，望相关人员知悉。""","['{""month"":""none"",""week"":""11"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司近期工作安排紧凑，下个月第一周周六开会，望大家提前做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""公司近期业务讨论频繁，昨天开会聚焦项目进度与人员安排。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学校组织教学成果验收，安排在本学期的最后一周检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司业务推进需沟通协调，今天开会共同商讨下一步计划。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因工作安排需商讨重要事宜，下学期的第八周开会。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校课程安排有变动，原本周末的课调整为本月第三个星期星期二上课。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""在学校组织的一场重要测试中，昨天考试，大家都认真作答。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""公司近期业务讨论会上，前天开会，大家积极交流了项目进展。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""校园里学习氛围浓厚，今天上课，大家都全神贯注汲取知识。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因个人有事需处理，向领导申请本月第二个星期周六请假。""","['{""month"":""0"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""因身体不适去医院，昨天检查，结果还没出来，心里有点忐忑。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""学习计划安排紧凑，上学期的第4周考试，大家都在紧张备考。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司近期业务讨论，上个月第三周周四开会，共同规划后续工作方向。""","['{""month"":""-1"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，下学期的最后一周请假，望批准。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在那间熟悉的教室，大家认真听讲、积极互动，昨天上课的场景历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""课程学习接近尾声，根据安排，下学期的第十一周考试。""","['{""month"":""none"",""week"":""11"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司工作安排有变动，本月第二周周日开会，望大家提前做好准备。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""公司安排了重要工作检查，下个月第二个星期周四检查各部门业务落实情况。""","['{""month"":""1"",""week"":""2"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""公司安排了重要项目相关检查，下个月第三周周二检查，大家要提前做好准备。""","['{""month"":""1"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""在校园课程安排里，上学期的第八周上课，同学们都认真投入学习。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""单位安排了全面的身体项目，今天检查，大家别错过。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学生们在忙碌准备考试的氛围中，迎来了下学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""为了顺利升学，大家都在紧张备考，下个月第二周周天考试。""","['{""month"":""1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在制定工作安排时，确定下学期的第3周开会。""","['{""month"":""none"",""week"":""3"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校组织了一场重要考试，上个月第二周星期六考试，同学们都认真作答。""","['{""month"":""-1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校教学安排有序，下学期的最后一周考试，同学们需提前做好准备。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""根据教学安排，学生下学期学业即将结束，最后一周进行考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""老师通知了课程安排，后天上课，大家提前做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司近期工作安排需沟通，下个月第三周星期六开会，望各位准时参加。""","['{""month"":""1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""根据工作安排，学校决定下学期的第八周开会商讨教学计划事宜。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因个人特殊情况，需向老师申请上学期的第十三周请假。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""课程学习接近尾声，下学期的最后一周将对各项学习成果进行检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校教学安排里，本学期的第2周上课，大家需提前做好准备。""","['{""month"":""none"",""week"":""2"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因课程安排调整，原本休息的下个月第三周周六改为上课。""","['{""month"":""1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学校教学安排在本学期第九周开启正常上课模式。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""医院通知进行定期身体检查，安排在上个月第一周周日检查。""","['{""month"":""-1"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校安排了课程考核，上个月第一周周三考试，不少同学为此认真备考。""","['{""month"":""-1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""工作任务已提前安排好，跟同事也打好招呼，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学习已准备充分，信心满满，明天考试定能发挥出色。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""学校教学安排紧凑，学生们都在为上学期的第十二周考试做准备。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""因个人原因需向老师申请，本学期的第8周请假。""","['{""month"":""none"",""week"":""8"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""公司业务推进需讨论，后天开会共同商议解决方案。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校规定课程学习成果资料，下学期的第9周检查。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校工作安排，本学期的第13周开会，商讨教学计划相关事宜。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中有事需处理，和领导提前沟通后，申请下个月第三个星期周三请假。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""学习成果需进行阶段性考察，下学期的第6周检查。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""为商讨重要事宜，确定下学期的第13周开会，望相关人员做好准备。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""学校课程安排确定，下学期的第九周开始正常上课。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""临近假期，校园氛围紧张，上学期的最后一周考试如期而至。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""课程安排有调整，原本休息的下个月第一个星期周天上课，大家做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""小明本不想去，但想到知识的重要，还是决定今天上课。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因个人事务需要，在学校课程安排里上学期的第10周请假。""","['{""month"":""none"",""week"":""10"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""回忆校园生活，某次去学校，上个月第三周星期五上课。""","['{""month"":""-1"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因家中突发状况需处理，前天请假，望领导批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""学校教学安排里，下学期的第五周开始正式上课。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""工作任务繁重身体不适，前天请假调养状态，后续会尽快补上进度。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在学校的学习生活中，昨天上课的情景仍历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""近期工作进度需沟通，下个月第二个星期周天开会，望大家提前做好准备。""","['{""month"":""1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""公司统筹安排工作进度，本学期的最后一周开会商议后续计划。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校安排了一系列教学工作，其中包含上学期的最后一周检查。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""同学邀约一起复习许久，前天考试，大家都盼着有好成绩。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""领导安排工作进度讨论，下个月第三个星期周三开会，各部门负责人务必参加""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""领导通知，因工作安排需要，下个月第一周周一开会。""","['{""month"":""1"",""week"":""1"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""学校组织教学工作相关人员开展上学期的第13周检查。""","['{""month"":""none"",""week"":""13"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校教学安排中，下学期第十四周正常开展课程教学。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""为了这次考试准备许久，前天考试，希望能取得理想成绩。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""公司近期业务推进需沟通，下个月第一周周二开会，望相关人员做好准备。""","['{""month"":""1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""在学校忙碌的学习生活里，迎来了本学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""课程安排已确定，在本月第三周周二上课，同学们做好准备。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""单位安排了定期检查，上个月第三个星期周一检查，各项工作都顺利通过。""","['{""month"":""-1"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""近期学习压力大，氛围紧张，后天考试可得好好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校教学安排中，本学期的第九周考试，同学们需做好准备。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""考虑到教学安排紧凑，本月第二周周日上课，望大家提前做好准备。""","['{""month"":""0"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在某学期课程安排里，如往常一样，上个月第一个星期周三上课。""","['{""month"":""-1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""公司决定就项目进度问题，本月第二周星期六开会商讨相关事宜。""","['{""month"":""0"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""学校教学安排紧凑，在这一阶段迎来本学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""因家中突发状况需处理，现申请下个月第二周星期三请假。""","['{""month"":""1"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""公司近期工作安排紧凑，上个月第三个星期星期五开会讨论项目进度等事宜。""","['{""month"":""-1"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""因身体突发状况，需向老师申请上学期的第十四周请假。""","['{""month"":""none"",""week"":""14"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""公司组织相关人员商议项目事宜，上学期的第六周开会。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""同学提醒我，明天考试，得赶紧复习确保能取得好成绩。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""近期安排了一系列项目审查，今天检查其中一部分工作的完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""领导通知各部门，下个月第三周星期四要对工作成果进行检查。""","['{""month"":""1"",""week"":""3"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""公司近期工作协调会，原本定好下个月第三个星期星期三开会。""","['{""month"":""1"",""week"":""3"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""因个人特殊情况，需在本学期的最后一周请假。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""近期身体状况不佳，医生安排了检查，后天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因身体不适去医院做检查，上个月第一个星期星期二检查，结果还未出。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""领导通知各部门，后天开会，商讨项目推进事宜。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因个人有事需处理，本月第三周周日请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""学校安排本学期的第10周对各班级卫生情况进行检查。""","['{""month"":""none"",""week"":""10"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
