input_text,target_text
"""近期课程安排紧凑，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""公司工作安排中，上个月周二开会以讨论近期业务进展等事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""公司有重要事务安排，上个月周天开会，大家积极参与讨论方案。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""室友约我打球，但今天下午有课，只能等之后再去了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""因工作安排需集中讨论，本月星期六开会，望大家提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的学习阶段，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""在忙碌学习后，迎来本学期关键阶段，最后一周将进行考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""近期课程安排紧凑，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""室友提醒，图书馆的学习资料备齐后，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""这周学习安排紧，听同学说后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""课程安排紧凑，想起之前自己在某一天下午有课，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""同学告知课程安排，说""明天下午有课""，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""在大学课程安排里，昨天下午有课，同学们都按时去教室了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""近期课程安排紧凑，原本计划的活动只能搁置，因为后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课，这让那天过得很充实。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""在学期的课程安排里，前天下午有课，需按时前往教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""项目进度待梳理，结合各方情况，下个月周五开会讨论。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""近期工作安排需沟通协调，下个月周二开会探讨相关事宜。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需讨论，本月周二开会，相关人员务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需集中讨论，本月星期一开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""因工作安排需集中交流，下个月周六开会，望大家提前做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""近期学习安排紧凑，昨天下午有课，课余还得花时间消化知识。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""领导安排工作交流，本月周五开会，大家提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的课程安排里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""这周课程安排较满，听闻后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""在正常教学安排里，前天下午有课，需按时前往教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""在紧张的学习进程中，本学期的最后一周考试，大家需全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在正常的课程安排里，前天下午有课，大家需按时前往教室。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""在项目推进关键节点，相关人员上个月星期四开会商讨进展事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的学习安排里，上学期的最后一周考试，大家都很紧张。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排紧凑，需在接下来的星期六开会商讨业务进展。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需沟通，本月周六开会，全员务必准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排需要，下个月星期二开会，商讨项目推进事宜。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""原本打算去逛街，但昨天下午有课，只能先把逛街计划搁置。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""本周课程安排中，后天下午有课，需提前做好学习准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""校园学习临近收尾，同学们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""因工作安排需讨论重要事项，本月星期四开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，同学们都在紧张复习，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""原本课程安排中，在学校的学习日程里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""在制定学习计划时，得知下学期的最后一周考试，需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""临近学期结束，大家都在紧张备考，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司有重要事项需讨论，下个月周四开会，望相关人员提前做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期业务推进需沟通进度，上个月星期二开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""公司近期业务讨论，本月星期天开会商讨下一步工作安排。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期业务讨论，下个月周二开会，各部门提前做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""室友说图书馆人多，你今天下午有课，不如在教室自习。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""临近学期结束，同学们需做好复习准备，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学习进度已接近尾声，下学期的最后一周考试，大家需全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""校园学习接近尾声，学生们正紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期工作需协调，本月周五开会，各部门负责人务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的最后一周考试，同学们需认真备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""因工作安排需交流讨论相关事宜，本月周三开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在紧张的学习氛围里，上学期的最后一周考试，大家都全力应考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司业务推进关键阶段，上个月周日开会商讨后续工作安排。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""课程安排紧凑，在校园里忙碌穿梭，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""本阶段课程安排紧密，得知后天下午有课，得提前做好准备了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""项目推进需沟通进度，下个月周天开会，相关人员准时参加。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""领导通知工作安排，本月星期天开会，望各位准时参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""室友们讨论课程安排，提到自己今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""在校园学习进程中，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排推进，上个月星期四开会讨论相关事务。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，记得前天下午有课，别错过学习进度。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""公司有固定会议安排，上个月周一开会，大家交流工作进展。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""在大学的课程安排里，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期事务安排紧凑，决定本月星期日开会，商讨业务推进事宜。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""临近假期，校园里弥漫紧张氛围，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司有定期会议安排，上个月周一开会，探讨项目进展及后续计划。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期工作安排讨论会议，本月星期四开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，同学们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在校园紧张学习氛围中，本学期的最后一周考试，大家都在全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期业务安排紧密，上个月星期五开会商讨相关事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排已定，下学期的最后一周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司近期工作安排紧密，上个月星期四开会商讨项目推进事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""公司工作安排有调整，本月周六开会，望大家提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的学习日程里，下学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""因教学安排需完成课程进度，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""最近课程安排较满，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""这周课程安排紧凑，刚得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""公司有重要事项需沟通，上个月周三开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""课程安排紧凑，在学习计划里，明天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""校园学习接近尾声，同学们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校课程即将结束，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""本阶段课程安排较满，之前一天下午有课，后续也别落下。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""因课程安排，在某个特定时段里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""舍友告知课程安排，明天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""公司近期工作安排紧凑，上个月周五开会商讨项目推进事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""项目推进需沟通，本月周天开会，相关人员务必参加。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，确定下学期的最后一周进行考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""在学校的课程安排里，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""临近学期结束，同学们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在学校的课程安排里，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""本课程安排紧凑，你后天下午有课，记得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期工作安排需沟通，本月周天开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""校园里学习氛围紧张，上学期的最后一周考试，大家都在全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""项目进度待讨论，需全员参会，下个月周日开会 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司安排会议日程，上个月周三开会，大家需按时参加。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""室友提醒我，明天下午有课，得提前做好相关准备了。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""1"", ""term"": ""none""}"
"""在学校的课程安排里，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""公司工作安排有变动，本月周日开会，望各位准时参与。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""临近学期结束，同学们都在紧张复习，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""校园学习接近尾声，其他课程已结束，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期工作安排紧凑，上个月周天开会讨论项目进度与问题。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""公司事务安排，原本计划上个月星期六开会，各项事宜待会上商讨。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""6"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期结束，校园氛围紧张，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""室友询问课程安排，回复说后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""公司有重要事务需讨论，上个月周二开会。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""none"", ""term"": ""none""}"
"""在学校的课程安排里，昨天下午有课，这让学习日程很充实。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""学校教学安排已定，下学期的最后一周考试，大家要提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""学校教学安排紧凑，本学期的最后一周考试，同学们都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""工作安排有变动，原本本周会议取消，改为本月周一开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""本周课程安排紧凑，昨天下午有课，还得提前做好准备呢。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""在学校的课程安排里，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""临近学期结束，同学们都在紧张备考，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""学校教学安排有序推进，本学期的最后一周考试，大家需全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""校园里学习氛围紧张，上学期的最后一周考试，大家都在全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""校园学习接近尾声，学生们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校课程安排紧凑，学生忙碌，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""舍友提醒我，在学校的学习日程里，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""学校教学安排里，上学期的最后一周考试，检验大家一学期学习成果。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""公司近期工作安排紧密，本月星期一开会，确保各项事务有序推进。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""领导通知，因工作安排，下个月周一开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""none"", ""term"": ""none""}"
"""公司近期事务繁多，上月星期天安排了开会，以商讨重要事宜。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""近期课程安排紧凑，得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期有重要事务需商讨，下个月星期日开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""学校课程接近尾声，上学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
"""本周课程安排紧凑，刚得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""同学发来消息说，后天下午有课，让我提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""公司近期工作安排密集，决定在下个月周四开会商讨相关事宜。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""学校课程安排已定，下学期的最后一周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司有常规会议安排，上个月周五开会，讨论项目进展与问题。 ""","{""month"": ""-1"", ""week"": ""none"", ""weekday"": ""5"", ""day"": ""none"", ""term"": ""none""}"
"""因课程安排，需提前做好准备，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""学校课程安排紧凑，学生需按时上课，昨天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""1"", ""day"": ""-1"", ""term"": ""none""}"
"""公司计划进行重要工作部署讨论，本月星期三开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""在繁忙的学业安排里，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期事务需集中商讨，安排本月周四开会。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""none"", ""term"": ""none""}"
"""在忙碌的学习日程里，今天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""在大学课程安排里，原本计划好的后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""在紧张的学习进程中，本学期的最后一周考试，大家需全力备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""公司近期事务需讨论，下个月周天开会，望大家提前做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""近期课程安排紧凑，本想着休息，却得知后天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""学校教学安排紧凑，下学期的最后一周考试，大家需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""课程安排比较紧凑，自己又有些忙碌，前天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""-2"", ""term"": ""none""}"
"""在校园学习进程中，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""在校园学习氛围中，本学期的最后一周考试，大家都在紧张备考。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""这周课程安排得满，刚得知后天下午有课，得提前做好准备。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""4"", ""day"": ""2"", ""term"": ""none""}"
"""在学校的课程安排里，今天下午有课。 ""","{""month"": ""0"", ""week"": ""none"", ""weekday"": ""2"", ""day"": ""0"", ""term"": ""none""}"
"""公司近期事务需集中讨论，下个月星期三开会。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""3"", ""day"": ""none"", ""term"": ""none""}"
"""学校教学安排紧凑，下学期的最后一周考试，同学们需提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""公司近期工作安排需讨论，下个月周天开会，望大家提前做好准备。 ""","{""month"": ""1"", ""week"": ""none"", ""weekday"": ""7"", ""day"": ""none"", ""term"": ""none""}"
"""临近学期末尾，同学们都在紧张备考，本学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""0""}"
"""按照学校教学安排，下学期的最后一周考试，大家要提前做好准备。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""1""}"
"""临近学期结束，学校教学安排紧凑，上学期的最后一周考试。 ""","{""month"": ""none"", ""week"": ""none"", ""weekday"": ""none"", ""day"": ""none"", ""term"": ""-1""}"
